,Time,Municipality,Impact variable,Hazard variable,Impact value,Hazard value,Trend,Observed anomalies,Predicted anomalies,Aggregation,Best_Degree
7632,2011,Lilla Edet,hydro_prod,DFI,203127.0,-0.674115448553419,Linear,1.7024555473677836,-1.4595246652381313,1,3
7633,2012,Lilla Edet,hydro_prod,DFI,223074.0,0.1125850316259138,Linear,13.607264067644746,6.227394255865321,1,3
7634,2013,Lilla Edet,hydro_prod,DFI,186451.0,0.3107143030142842,Linear,-3.3852862132496444,6.878820260760236,1,3
7635,2014,Lilla Edet,hydro_prod,DFI,233271.0,-0.0156546550921509,Linear,23.02497180679944,5.424017468663506,1,3
7636,2015,Lilla Edet,hydro_prod,DFI,206847.0,0.416680778250195,Linear,11.063929372772684,6.879621418540305,1,3
7637,2016,Lilla Edet,hydro_prod,DFI,167225.0,-0.753003784909928,Linear,-8.555280665201531,-2.3999256100453916,1,3
7638,2017,Lilla Edet,hydro_prod,DFI,153455.0,-1.7180552219987542,Linear,-14.509133286834023,-9.297726524276731,1,3
7639,2018,Lilla Edet,hydro_prod,DFI,159279.0,-0.2872830298705975,Linear,-9.56601336446967,2.982026056320138,1,3
7640,2019,Lilla Edet,hydro_prod,DFI,164736.0,-2.048663255375159,Linear,-4.6424014926661625,-7.432978825496784,1,3
7641,2020,Lilla Edet,hydro_prod,DFI,172663.0,-0.0339686391672555,Linear,1.9354232315285973,5.288372077175502,1,3
7642,2021,Lilla Edet,hydro_prod,DFI,180590.0,-0.2889863592292472,Linear,8.780408126400765,2.964259969393211,1,3
7643,2022,Lilla Edet,hydro_prod,DFI,141912.0,-1.2591666876795158,Linear,-12.745791244884986,-7.603503841377625,1,3
7644,2005,Lindesberg,hydro_prod,DFI,56053.0,-0.841559710455698,Linear,-12.706363623282265,2.466686151990418,1,3
7645,2006,Lindesberg,hydro_prod,DFI,63493.0,-1.711683089929157,Linear,-1.4521579193519918,-2.907768797290626,1,3
7646,2007,Lindesberg,hydro_prod,DFI,43317.0,0.3991822789795769,Linear,-32.99270322589414,-5.667127959628711,1,3
7647,2008,Lindesberg,hydro_prod,DFI,73706.0,-0.8233830187994798,Linear,13.635466831490856,2.517931316621777,1,3
7648,2009,Lindesberg,hydro_prod,DFI,68951.0,-1.1194456237395187,Linear,5.950692701737507,1.2825377192868908,1,3
7649,2010,Lindesberg,hydro_prod,DFI,61084.0,-0.7959557416323131,Linear,-6.449161570773927,2.588418985339351,1,3
7650,2011,Lindesberg,hydro_prod,DFI,65047.0,-1.3663484287816363,Linear,-0.7091450453141596,-0.27106814697396,1,3
7651,2012,Lindesberg,hydro_prod,DFI,71476.0,-0.6923932117511198,Linear,8.744857698162264,2.776688519760962,1,3
7652,2013,Lindesberg,hydro_prod,DFI,77905.0,-0.3373325265602754,Linear,18.136757718437988,2.3414475986745384,1,3
7653,2014,Lindesberg,hydro_prod,DFI,84334.0,-1.2689057999467688,Linear,27.467164935317584,0.38697885877041727,1,3
7654,2015,Lindesberg,hydro_prod,DFI,90763.0,-0.4605096878580447,Linear,36.73668130785261,2.699654348628076,1,3
7655,2016,Lindesberg,hydro_prod,DFI,63418.0,-1.6268409161247264,Linear,-4.769969263701724,-2.230528911256265,1,3
7656,2017,Lindesberg,hydro_prod,DFI,61796.0,-2.084546013734814,Linear,-7.506432320278304,-5.885726145995221,1,3
7657,2018,Lindesberg,hydro_prod,DFI,46140.0,-0.3170727694122057,Linear,-31.162814453623817,2.2594396496413363,1,3
7658,2019,Lindesberg,hydro_prod,DFI,65984.0,-2.1381779589964727,Linear,-1.8742389600909843,-6.292742624065337,1,3
7659,2020,Lindesberg,hydro_prod,DFI,62667.0,-0.5353130544911787,Linear,-7.106207784897281,2.8054626683028543,1,3
7660,2021,Lindesberg,hydro_prod,DFI,82610.0,-0.3421164502822363,Linear,22.06419068640899,2.359833955290796,1,3
7661,2022,Lindesberg,hydro_prod,DFI,50211.0,-1.502828011092313,Linear,-26.04511963118349,-1.268619106081568,1,3
7662,2005,Linköping,hydro_prod,DFI,138548.0,-1.1547634166933192,Linear,-23.663526963480752,0.028561137472637554,1,4
7663,2006,Linköping,hydro_prod,DFI,142139.0,-1.686869646683311,Linear,-19.37405199189668,-13.837967064608984,1,4
7664,2007,Linköping,hydro_prod,DFI,221399.0,-0.2623064369489325,Linear,29.403284086873487,11.563372107034619,1,4
7665,2008,Linköping,hydro_prod,DFI,173410.0,-1.2052027762647626,Linear,4.533027465753345,-1.2853004862843989,1,4
7666,2009,Linköping,hydro_prod,DFI,141441.0,-1.3285694853804726,Linear,-11.977897575718403,-4.611790185710211,1,4
7667,2010,Linköping,hydro_prod,DFI,185277.0,-1.105157131514894,Linear,19.159965492386466,1.2812922687173884,1,4
7668,2011,Linköping,hydro_prod,DFI,187672.0,-0.6853443843692546,Linear,24.878361323889884,9.392589606130123,1,4
7669,2012,Linköping,hydro_prod,DFI,168600.8,-0.8978830048376604,Linear,16.210903778272577,5.929012904368767,1,4
7670,2013,Linköping,hydro_prod,DFI,149529.6,-0.3226407138294422,Linear,6.898763208748653,11.637421054792704,1,4
7671,2014,Linköping,hydro_prod,DFI,130458.4,-1.157568169201524,Linear,-3.132765673321392,-0.04351489359873639,1,4
7672,2015,Linköping,hydro_prod,DFI,111387.2,-0.6990448927957774,Linear,-13.970394285181891,9.215196649097283,1,4
7673,2016,Linköping,hydro_prod,DFI,92316.0,-1.568687334937258,Linear,-25.71535306622325,-11.036934269591809,1,4
7674,2017,Linköping,hydro_prod,DFI,108154.5,-2.173154757325765,Linear,-9.16822746920821,-17.647602305932338,1,4
7675,2018,Linköping,hydro_prod,DFI,123993.0,-0.5621140542573368,Linear,8.890806994802093,10.686797869543803,1,4
7676,2019,Linköping,hydro_prod,DFI,81038.0,-2.217801537021221,Linear,-25.425390983507867,-16.98966869970173,1,4
7677,2020,Linköping,hydro_prod,DFI,107162.0,-0.9592812054132128,Linear,3.5732799114270417,4.666499543735796,1,4
7678,2021,Linköping,hydro_prod,DFI,116098.0,-0.9917562902396782,Linear,18.15050409482538,3.957036572459467,1,4
7679,2022,Linköping,hydro_prod,DFI,92391.0,-1.803932771978174,Linear,-0.7196396994243536,-16.125049591814353,1,4
7680,2005,Ljungby,hydro_prod,DFI,31832.0,0.2542936999091458,Linear,-20.022533035890085,4.743465543690462,1,1
7681,2006,Ljungby,hydro_prod,DFI,32993.0,-1.7115242224788232,Linear,-16.033032911176505,-6.979590618615193,1,1
7682,2007,Ljungby,hydro_prod,DFI,44853.0,1.1589489802408597,Linear,15.646848395024184,10.13833174064337,1,1
7683,2008,Ljungby,hydro_prod,DFI,50290.0,-0.0155831140308085,Linear,31.38754913483803,3.1340687574006068,1,1
7684,2009,Ljungby,hydro_prod,DFI,27619.0,-0.9272218498667338,Linear,-26.871373617126327,-2.302442924696411,1,1
7685,2010,Ljungby,hydro_prod,DFI,43301.0,-1.177375728277988,Linear,16.215211918209725,-3.7942229784011756,1,1
7686,2011,Ljungby,hydro_prod,DFI,45802.0,-0.4040855723281018,Linear,24.628090261998054,0.8172539161357055,1,1
7687,2012,Ljungby,hydro_prod,DFI,43981.0,0.3290419180205472,Linear,21.35178098654025,5.18922277734503,1,1
7688,2013,Ljungby,hydro_prod,DFI,25138.0,-0.5339049661067576,Linear,-29.652803643135755,0.04308250031355332,1,1
7689,2014,Ljungby,hydro_prod,DFI,42669.0,-0.4697333929808109,Linear,21.129928914179448,0.425766444340852,1,1
7690,2015,Ljungby,hydro_prod,DFI,35634.0,0.0338784952499414,Linear,2.640075814196359,3.429030572975006,1,1
7691,2016,Ljungby,hydro_prod,DFI,26517.0,-0.9663237782571072,Linear,-22.48543715680023,-2.5356253050961017,1,1
7692,2017,Ljungby,hydro_prod,DFI,26632.0,-2.063497503811465,Linear,-20.97488369426701,-9.078565553018722,1,1
7693,2018,Ljungby,hydro_prod,DFI,23896.0,0.5860167374010946,Linear,-28.00739997796869,6.721679168950745,1,1
7694,2019,Ljungby,hydro_prod,DFI,32288.0,-2.089802862513084,Linear,-1.2113680645282476,-9.235436234640177,1,1
7695,2020,Ljungby,hydro_prod,DFI,34821.0,-0.1497967381757382,Linear,8.221943458203146,2.3336925701256837,1,1
7696,2021,Ljungby,hydro_prod,DFI,35187.0,-0.6709146923105701,Linear,11.115085845963137,-0.7739681007504169,1,1
7697,2022,Ljungby,hydro_prod,DFI,35187.0,-0.921790390999694,Linear,12.92800713493087,-2.270052693324314,1,1
7698,2005,Ljusdal,hydro_prod,DFI,506623.0,-1.5119521958215658,Linear,-9.282546238710246,-2.094151820323877,1,2
7699,2006,Ljusdal,hydro_prod,DFI,524101.0,-1.495046712383428,Linear,-5.465388110409282,-1.9125362247341173,1,2
7700,2007,Ljusdal,hydro_prod,DFI,434028.0,-0.3291858098166753,Linear,-21.134543848782663,1.100040417097294,1,2
7701,2008,Ljusdal,hydro_prod,DFI,488798.0,-1.1981487994700533,Linear,-10.522187207182792,0.6343455722112323,1,2
7702,2009,Ljusdal,hydro_prod,DFI,657908.0,-1.3735861744133786,Linear,21.33664424890943,-0.7236176535592436,1,2
7703,2010,Ljusdal,hydro_prod,DFI,696531.0,-0.8825356828298737,Linear,29.42927007742606,2.0082284969052764,1,2
7704,2011,Ljusdal,hydro_prod,DFI,640206.0,-1.0883304812458432,Linear,19.86758823920549,1.2682918160693535,1,2
7705,2012,Ljusdal,hydro_prod,DFI,611225.0,-0.9175065924379509,Linear,15.31829835072475,1.923699504296175,1,2
7706,2013,Ljusdal,hydro_prod,DFI,469370.0,-0.8042443468494104,Linear,-10.761341591933956,2.1362984787786767,1,2
7707,2014,Ljusdal,hydro_prod,DFI,476096.5,-1.4353943429242215,Linear,-8.77808669814512,-1.3031941419450992,1,2
7708,2015,Ljusdal,hydro_prod,DFI,482823.0,-0.6241020698845614,Linear,-6.763723392923906,2.1098312459306885,1,2
7709,2016,Ljusdal,hydro_prod,DFI,489549.5,-1.4936473064197473,Linear,-4.717513962499655,-1.8976791126519648,1,2
7710,2017,Ljusdal,hydro_prod,DFI,496276.0,-1.6746567807305923,Linear,-2.6386971814417333,-4.043676942107217,1,2
7711,2018,Ljusdal,hydro_prod,DFI,481262.5,-0.575543747865797,Linear,-4.825778454706404,2.02608971977247,1,2
7712,2019,Ljusdal,hydro_prod,DFI,466249.0,-1.639885048398142,Linear,-7.048276321277531,-3.596355851841333,1,2
7713,2020,Ljusdal,hydro_prod,DFI,499416.0,-0.9960420472902536,Linear,0.3766465184792062,1.672376845578651,1,2
7714,2021,Ljusdal,hydro_prod,DFI,559033.0,-0.1092224101647001,Linear,13.283670117782892,-0.43437037097566944,1,2
7715,2022,Ljusdal,hydro_prod,DFI,451441.0,-1.131212390819717,Linear,-7.759867722934817,1.0405486210470651,1,2
7716,2005,Ljusnarsberg,hydro_prod,DFI,14778.0,-0.6675441507631219,Linear,-41.841580412299486,2.376311008007911,1,2
7717,2006,Ljusnarsberg,hydro_prod,DFI,25185.0,-1.58287927364192,Linear,0.22909708955219,-1.2911981444256955,1,2
7718,2007,Ljusnarsberg,hydro_prod,DFI,18400.0,0.5135161010873065,Linear,-25.94071729485153,-8.302035398043627,1,2
7719,2008,Ljusnarsberg,hydro_prod,DFI,31682.0,-0.5892164602164159,Linear,28.985302245892196,2.205723953307623,1,2
7720,2009,Ljusnarsberg,hydro_prod,DFI,25843.0,-1.0943666390249638,Linear,6.43732766677134,1.9639091196939424,1,2
7721,2010,Ljusnarsberg,hydro_prod,DFI,25952.0,-0.5833356755272817,Linear,8.144403843198392,2.1898341824568397,1,2
7722,2011,Ljusnarsberg,hydro_prod,DFI,23657.0,-1.263341142015532,Linear,-0.2448675806723552,1.174040842966575,1,2
7723,2012,Ljusnarsberg,hydro_prod,DFI,31769.0,-0.6684928727448757,Linear,35.57609011182608,2.3779090769773235,1,2
7724,2013,Ljusnarsberg,hydro_prod,DFI,18053.0,-0.3498330865580536,Linear,-22.017700412678103,1.2110112789343037,1,2
7725,2014,Ljusnarsberg,hydro_prod,DFI,29134.0,-1.2048190804168026,Linear,27.402670300405347,1.487832808282596,1,2
7726,2015,Ljusnarsberg,hydro_prod,DFI,32371.0,-0.3031548757391679,Linear,43.3285018237268,0.933940025222602,1,2
7727,2016,Ljusnarsberg,hydro_prod,DFI,23368.0,-1.424697003508756,Linear,4.776517618773465,0.08803950032870889,1,2
7728,2017,Ljusnarsberg,hydro_prod,DFI,21990.0,-1.9617467692074928,Linear,-0.137303742053032,-5.86106607186019,1,2
7729,2018,Ljusnarsberg,hydro_prod,DFI,15394.0,-0.3570341551781819,Linear,-29.183142070267177,1.2513403284827334,1,2
7730,2019,Ljusnarsberg,hydro_prod,DFI,19872.0,-2.0597620078989487,Linear,-7.379482417704525,-7.3342406176827275,1,2
7731,2020,Ljusnarsberg,hydro_prod,DFI,19688.0,-0.5142117000878234,Linear,-7.012844224030252,1.9707931275713397,1,2
7732,2021,Ljusnarsberg,hydro_prod,DFI,25312.0,-0.4887592737491713,Linear,21.166027727138,1.875156593188426,1,2
7733,2022,Ljusnarsberg,hydro_prod,DFI,11712.0,-1.3240182547466073,Linear,-43.16734705923409,0.8036771956622801,1,2
7734,2005,Ludvika,hydro_prod,DFI,37577.0,-0.9496482721481134,Linear,-21.21744119967573,2.1264259413653064,1,2
7735,2006,Ludvika,hydro_prod,DFI,52615.0,-1.5652987697986211,Linear,11.845986756684928,-2.261336640249262,1,2
7736,2007,Ludvika,hydro_prod,DFI,32853.0,0.2233396232249898,Linear,-29.177238967552327,-3.8015817974158344,1,2
7737,2008,Ludvika,hydro_prod,DFI,62887.0,-0.7136809500036019,Linear,37.509345557769,2.4396570817958607,1,2
7738,2009,Ludvika,hydro_prod,DFI,56413.0,-1.1862055132277545,Linear,25.144876810784,1.0511850901061073,1,2
7739,2010,Ludvika,hydro_prod,DFI,50352.0,-0.613255793693793,Linear,13.345628624441016,2.342904350689851,1,2
7740,2011,Ludvika,hydro_prod,DFI,40698.0,-1.198053030815844,Linear,-7.015697429272476,0.9772917264015617,1,2
7741,2012,Ludvika,hydro_prod,DFI,61752.0,-0.6636515167521018,Linear,43.2297762465303,2.4086272549628567,1,2
7742,2013,Ludvika,hydro_prod,DFI,31508.0,-0.4530880284302466,Linear,-25.79229397821465,1.9043498798157636,1,2
7743,2014,Ludvika,hydro_prod,DFI,31580.0,-1.2401818082157685,Linear,-24.457828951860343,0.6990472740921727,1,2
7744,2015,Ludvika,hydro_prod,DFI,31652.0,-0.3118857379685305,Linear,-23.080898282681808,1.227926807742306,1,2
7745,2016,Ludvika,hydro_prod,DFI,31724.0,-1.373117248907922,Linear,-21.65944217027032,-0.3374266577312999,1,2
7746,2017,Ludvika,hydro_prod,DFI,31796.0,-1.8696424276996813,Linear,-20.191265410519883,-6.337193620162152,1,2
7747,2018,Ludvika,hydro_prod,DFI,31868.0,-0.4394499816408744,Linear,-18.67402608354297,1.8508651560803489,1,2
7748,2019,Ludvika,hydro_prod,DFI,42535.0,-1.9928164797620955,Linear,10.392277268025865,-8.345389155092347,1,2
7749,2020,Ludvika,hydro_prod,DFI,45695.0,-0.5231924740155554,Linear,20.64356103829122,2.1393003346209425,1,2
7750,2021,Ludvika,hydro_prod,DFI,53171.0,-0.4250134793473127,Linear,42.85100475251398,1.7914889852902505,1,2
7751,2022,Ludvika,hydro_prod,DFI,31697.0,-1.2678464925976434,Linear,-13.316979274516916,0.5031835883712179,1,2
7752,2005,Lycksele,hydro_prod,DFI,1771644.0,-0.8222568960435834,Linear,21.2438776071066,-0.589828350283693,1,1
7753,2006,Lycksele,hydro_prod,DFI,1171574.0,-0.8703301310573183,Linear,-19.69496464077291,-0.8571029303817395,1,1
7754,2007,Lycksele,hydro_prod,DFI,1635227.0,0.1666414623575897,Linear,12.26435662037754,4.908187196741733,1,1
7755,2008,Lycksele,hydro_prod,DFI,1405044.0,-0.6258487678345961,Linear,-3.384755438717052,0.502149337090628,1,1
7756,2009,Lycksele,hydro_prod,DFI,1446632.0,-1.2504958085715767,Linear,-0.3661769694729833,-2.970724403874893,1,1
7757,2010,Lycksele,hydro_prod,DFI,1446340.0,-0.7041652627810633,Linear,-0.2269550679844153,0.06673016266670162,1,1
7758,2011,Lycksele,hydro_prod,DFI,1366178.0,-1.252989960382613,Linear,-5.605795719576544,-2.9845912338855007,1,1
7759,2012,Lycksele,hydro_prod,DFI,1681738.0,0.3111483150596538,Linear,16.38384677238594,5.711607402729527,1,1
7760,2013,Lycksele,hydro_prod,DFI,1208212.0,-0.177970499245598,Linear,-16.251900375927104,2.9922350602162657,1,1
7761,2014,Lycksele,hydro_prod,DFI,1238849.0,-0.9778251998368817,Linear,-13.99003743575746,-1.4547473236175992,1,1
7762,2015,Lycksele,hydro_prod,DFI,1604746.0,-0.9116392981987832,Linear,11.59285254969315,-1.0867710668984647,1,1
7763,2016,Lycksele,hydro_prod,DFI,1195245.0,-1.5608681642540858,Linear,-16.74931120555947,-4.696313310371064,1,1
7764,2017,Lycksele,hydro_prod,DFI,1415781.0,-1.5426058243761185,Linear,-1.2291173604853012,-4.594779489709797,1,1
7765,2018,Lycksele,hydro_prod,DFI,1401463.0,-0.2880464800159898,Linear,-2.069587674379585,2.3802414731218775,1,1
7766,2019,Lycksele,hydro_prod,DFI,1469354.0,-1.4633239728939111,Linear,2.841077418760392,-4.153993186099305,1,1
7767,2020,Lycksele,hydro_prod,DFI,1448123.5,-0.7135466789035672,Linear,1.5198938795815526,0.014571949179490229,1,1
7768,2021,Lycksele,hydro_prod,DFI,1426893.0,0.5212185008163206,Linear,0.1944081614202845,6.8795425473727025,1,1
7769,2022,Lycksele,hydro_prod,DFI,1614219.0,-0.7272617414913922,Linear,13.53302409515129,-0.0616802022126941,1,1
7770,2005,Malung,hydro_prod,DFI,109187.0,-1.0074928207523868,Linear,1.3857848168643463,1.6625104657526735,1,2
7771,2006,Malung,hydro_prod,DFI,108217.0,-1.43284710426673,Linear,-1.067480384359558,1.0416825410358874,1,2
7772,2007,Malung,hydro_prod,DFI,86068.0,0.1250028310841885,Linear,-22.513431905171224,-4.969303402685723,1,2
7773,2008,Malung,hydro_prod,DFI,113795.0,-0.5391300541314461,Linear,0.9135742192835912,0.38049042084522045,1,2
7774,2009,Malung,hydro_prod,DFI,112516.0,-1.2817676450728286,Linear,-1.69401661184828,1.4567760502360785,1,2
7775,2010,Malung,hydro_prod,DFI,125076.0,-0.845692473835962,Linear,7.689563341124031,1.4525493477887834,1,2
7776,2011,Malung,hydro_prod,DFI,108055.0,-0.9816601250781994,Linear,-8.299768201361305,1.6454824017032954,1,2
7777,2012,Malung,hydro_prod,DFI,120042.66666666669,-0.6898912074834952,Linear,0.4330110490521086,1.018007759178166,1,2
7778,2013,Malung,hydro_prod,DFI,132030.33333333334,-0.5763753746775007,Linear,8.92227209916931,0.5578420274361835,1,2
7779,2014,Malung,hydro_prod,DFI,144018.0,-0.7885798388620445,Linear,17.178060833631335,1.319725595634647,1,2
7780,2015,Malung,hydro_prod,DFI,131036.0,-0.2682267547394644,Linear,5.169266815409933,-1.301479226267559,1,2
7781,2016,Malung,hydro_prod,DFI,131685.4,-1.2307835102840856,Linear,4.276020731195101,1.5484786898414051,1,2
7782,2017,Malung,hydro_prod,DFI,132334.8,-1.683286981182958,Linear,3.406367491683763,-0.11860699691046195,1,2
7783,2018,Malung,hydro_prod,DFI,132984.2,-0.3428252221727523,Linear,2.5593845617739097,-0.7695496041986214,1,2
7784,2019,Malung,hydro_prod,DFI,133633.6,-1.78668795690824,Linear,1.7341968852077991,-0.769475004536258,1,2
7785,2020,Malung,hydro_prod,DFI,134283.0,-0.3977244296382681,Linear,0.9299738689659311,-0.41147148733690786,1,2
7786,2021,Malung,hydro_prod,DFI,121061.0,0.1823086684632706,Linear,-10.149333892597026,-5.625059794041496,1,2
7787,2022,Malung,hydro_prod,DFI,121061.0,-1.263510306551758,Linear,-11.262424652217684,1.4924204321386667,1,2
7788,2005,Malå,hydro_prod,DFI,874848.0,-0.496102723484617,Linear,11.432422640357723,1.7136674696037213,1,1
7789,2006,Malå,hydro_prod,DFI,754586.0,-0.7799686245595479,Linear,-4.193677792785929,-0.8317149899386909,1,1
7790,2007,Malå,hydro_prod,DFI,816830.0,0.352182826590778,Linear,3.377974529676917,9.320115273544918,1,1
7791,2008,Malå,hydro_prod,DFI,896579.0,-0.6128196276190598,Linear,13.109802412624658,0.6670847015047698,1,1
7792,2009,Malå,hydro_prod,DFI,731504.0,-1.233017615783114,Linear,-8.008409115221234,-4.8941365460573625,1,1
7793,2010,Malå,hydro_prod,DFI,808896.0,-0.8713397730527075,Linear,1.4023985531136605,-1.6510262133087075,1,1
7794,2011,Malå,hydro_prod,DFI,615752.0,-1.3021358924246202,Linear,-23.05332958891504,-5.513909644308603,1,1
7795,2012,Malå,hydro_prod,DFI,968197.0,0.3346662928286864,Linear,20.60922095891772,9.16304717335686,1,1
7796,2013,Malå,hydro_prod,DFI,665037.0,-0.2363628753252958,Linear,-17.415288217990145,4.042715273673812,1,1
7797,2014,Malå,hydro_prod,DFI,724362.0,-0.9897078699418248,Linear,-10.329241878384504,-2.7124149762776177,1,1
7798,2015,Malå,hydro_prod,DFI,820056.0,-0.941719702274918,Linear,1.200874043573814,-2.2821123588009176,1,1
7799,2016,Malå,hydro_prod,DFI,878401.0,-1.4331576433956568,Linear,8.06457651248342,-6.688761803293975,1,1
7800,2017,Malå,hydro_prod,DFI,819425.0,-1.391782490237525,Linear,0.4971418206767515,-6.317757083421721,1,1
7801,2018,Malå,hydro_prod,DFI,787237.0,-0.2172056559639739,Linear,-3.7483632194261554,4.2144951526633765,1,1
7802,2019,Malå,hydro_prod,DFI,718506.0,-1.4040648851198678,Linear,-12.421947476839447,-6.427891454532524,1,1
7803,2020,Malå,hydro_prod,DFI,820536.5,-0.6807018207380906,Linear,-0.2921950394212463,0.05839537662935346,1,1
7804,2021,Malå,hydro_prod,DFI,922567.0,0.2461187538907082,Linear,11.763402828121826,8.369054828397879,1,1
7805,2022,Malå,hydro_prod,DFI,894404.0,-0.7108627866641075,Linear,8.021434469944296,-0.21205342803589922,1,1
7806,2005,Mariestad,hydro_prod,DFI,8046.0,-1.036067567023315,Linear,-8.907719697115107,1.712172625243702,1,2
7807,2006,Mariestad,hydro_prod,DFI,7563.0,-1.9957476295485568,Linear,-14.110541062031478,0.9184945696907052,1,2
7808,2007,Mariestad,hydro_prod,DFI,2781.0,0.3558410559966516,Linear,-68.31927221965738,-8.825715342317666,1,2
7809,2008,Mariestad,hydro_prod,DFI,9838.0,-0.9178138728705324,Linear,12.422586561044689,1.3547598024425076,1,2
7810,2009,Mariestad,hydro_prod,DFI,9807.0,-1.136545420522847,Linear,12.419008306339926,1.9373740521005454,1,2
7811,2010,Mariestad,hydro_prod,DFI,9278.0,-0.8250194912474937,Linear,6.68884529481242,1.0043584285096747,1,2
7812,2011,Mariestad,hydro_prod,DFI,11728.0,-0.934709684492154,Linear,35.28634222961067,1.4119417663217542,1,2
7813,2012,Mariestad,hydro_prod,DFI,11396.0,-0.3820143777530285,Linear,31.87184883825953,-1.5161272341184993,1,2
7814,2013,Mariestad,hydro_prod,DFI,5098.0,0.0142973644896373,Linear,-40.820202365317286,-4.958821009467035,1,2
7815,2014,Mariestad,hydro_prod,DFI,12972.0,-0.680584769076267,Linear,51.06328881172524,0.33659585876813214,1,2
7816,2015,Mariestad,hydro_prod,DFI,11650.333333333334,-0.7992033104414725,Linear,36.1046886094856,0.8959387326589772,1,2
7817,2016,Mariestad,hydro_prod,DFI,10328.666666666666,-1.2955636156455768,Linear,21.05037876630056,2.146420723964499,1,2
